300.0, 1.4942589143537015e-5
307.0, 1.5258138703732799e-5
314.0, 1.5567922469804023e-5
321.0, 1.5889959079740515e-5
328.0, 1.6202480918978548e-5
335.0, 1.650943927087877e-5
342.0, 1.6813137295871713e-5
349.0, 1.7109481832446654e-5
356.0, 1.7408473334233343e-5
363.0, 1.770710058943764e-5
370.0, 1.8000453616362175e-5
377.0, 1.8296245138047118e-5
384.0, 1.8584619899624047e-5
391.0, 1.8867550143632392e-5
398.0, 1.9152410307762415e-5
405.0, 1.943393891951992e-5
412.0, 1.9716418387686837e-5
419.0, 1.999893737920581e-5
426.0, 2.027201738800286e-5
433.0, 2.054660961359811e-5
440.0, 2.0819834510133354e-5
447.0, 2.1090590306047007e-5
454.0, 2.1362772828348398e-5
461.0, 2.163127267770423e-5
468.0, 2.1899020909371492e-5
475.0, 2.21680920958794e-5
482.0, 2.242301410383199e-5
489.0, 2.267884959463351e-5
496.0, 2.2935635063292738e-5
503.0, 2.3193406711042984e-5
510.0, 2.3452200482887912e-5
517.0, 2.37073721700732e-5
524.0, 2.3959936042548094e-5
531.0, 2.4213381869027864e-5
538.0, 2.446041589938563e-5
545.0, 2.4706951430632328e-5
552.0, 2.4952965860174972e-5
559.0, 2.519208538424328e-5
566.0, 2.543175848171209e-5
573.0, 2.5671887459371644e-5
580.0, 2.591245139806686e-5
587.0, 2.6153633365815824e-5
594.0, 2.6388698459458607e-5
601.0, 2.6621527786305296e-5
608.0, 2.685481165751524e-5
615.0, 2.708856950742759e-5
622.0, 2.732282055419956e-5
629.0, 2.755472098592166e-5
636.0, 2.7779852238713112e-5
643.0, 2.8005308746918006e-5
650.0, 2.8231697732261285e-5
657.0, 2.845890465354154e-5
664.0, 2.868650684143031e-5
671.0, 2.891085960680669e-5
678.0, 2.913494647539279e-5
685.0, 2.9358607662887557e-5
692.0, 2.9577904671773463e-5
699.0, 2.9797473461186336e-5
706.0, 3.0015885224266658e-5
713.0, 3.023262635591944e-5
720.0, 3.044961350985523e-5
727.0, 3.0664387430520164e-5
734.0, 3.087838831052082e-5
741.0, 3.109260703146418e-5
748.0, 3.130586998373326e-5
755.0, 3.151935189012282e-5
762.0, 3.1731485916092314e-5
769.0, 3.193985647428704e-5
776.0, 3.2148384550116744e-5
783.0, 3.235566649285672e-5
790.0, 3.256203293957636e-5
797.0, 3.276854449819406e-5
804.0, 3.297303757861404e-5
811.0, 3.317729380819593e-5
818.0, 3.3381497144260984e-5
825.0, 3.358472473189403e-5
832.0, 3.3788080000512e-5
839.0, 3.39898763808357e-5
846.0, 3.4189513755557764e-5
853.0, 3.438924234634926e-5
860.0, 3.458810685190209e-5
867.0, 3.478667537141061e-5
874.0, 3.498533753596872e-5
881.0, 3.5181344708752835e-5
888.0, 3.537742004098267e-5
895.0, 3.5573171073580506e-5
902.0, 3.576799292896322e-5
909.0, 3.596288340498503e-5
916.0, 3.615703354867087e-5
923.0, 3.63506381521895e-5
930.0, 3.654431082978862e-5
937.0, 3.6735561091735086e-5
944.0, 3.692643926382471e-5
951.0, 3.711611743233872e-5
958.0, 3.7298303736143686e-5
965.0, 3.7480439314411055e-5
972.0, 3.7662529383374444e-5
979.0, 3.784457908750226e-5
986.0, 3.802659350149222e-5
993.0, 3.8208577632202714e-5
1000.0, 3.83905364205238e-5
